code,name,enname,pct_chg_exact,limit_up_count,up_count,up_true_count,limit_up_used,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10
600269,赣粤高速,"Jiangxi Ganyue Expressway Co., Ltd.",1.24,0,1,0,False,4.01,4.07,4.0,4.07,4.02,0.05,1.74,67314.71,27234.795,SH,0.2882,1.9,4.04,0.99,4.04,1.5,4.03,1.24
600272,开开实业,Shanghai Kai Kai Industrial Company Limited,0.69,0,1,0,False,7.22,7.3,7.16,7.3,7.25,0.05,1.93,5044.54,3651.944,SH,0.3153,0.89,7.29,-1.88,7.37,-1.35,7.4,-2.01
600273,嘉化能源,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",1.22,0,1,1,False,9.0,9.11,8.76,9.09,8.98,0.11,3.9,137688.87,123635.485,SH,0.9739,1.07,9.06,-0.66,9.14,-0.44,9.18,-0.44
600277,亿利洁能,ELION ENERGY COMPANY LIMITED,0.77,0,1,0,False,3.9,3.94,3.86,3.93,3.9,0.03,2.05,135639.71,53001.846,SH,0.5073,1.08,3.92,0.26,3.93,-0.76,3.99,-5.3
600279,重庆港九,"Chongqing Gangjiu Co.,Ltd",0.98,0,1,0,False,4.07,4.11,4.04,4.11,4.07,0.04,1.72,26012.3,10611.508,SH,0.3754,1.53,4.09,0.24,4.1,0.74,4.09,0.98
600281,太化股份,"Taiyuan Chemial Industry Co.,Ltd.",1.31,0,1,0,False,3.8,3.87,3.8,3.86,3.81,0.05,1.84,20227.0,7761.118,SH,0.3932,1.09,3.85,-0.52,3.86,1.85,3.85,2.12
600284,浦东建设,"Shanghai Pudong Road & Bridge Construction Co.,Ltd",0.81,0,1,2,False,6.16,6.21,6.12,6.2,6.15,0.05,1.46,30111.14,18606.082,SH,0.3103,0.75,6.17,-0.8,6.21,-1.12,6.23,-0.32
600288,大恒科技,"Daheng New Epoch Technology, Inc.",0.71,0,1,0,False,11.33,11.5,11.26,11.42,11.34,0.08,2.12,20405.5,23225.652,SH,0.4672,0.8,11.4,-1.21,11.48,1.06,11.46,-0.7
600292,远达环保,"Spic Yuanda Environmental—Protection Co. ,Ltd.",0.36,0,1,0,False,5.49,5.51,5.42,5.51,5.49,0.02,1.64,25092.09,13737.097,SH,0.3214,1.42,5.5,0.18,5.5,2.23,5.47,0.73
600293,三峡新材,"Hubei Sanxia New Building Materials Co.,Ltd",1.94,0,1,0,False,3.09,3.16,3.05,3.15,3.09,0.06,3.56,88831.83,27735.808,SH,0.7644,1.38,3.11,2.61,3.1,4.3,3.06,2.61
600297,广汇汽车,"China Grand Automotive Services Group Co., Ltd.",4.29,0,1,2,False,3.28,3.4,3.25,3.4,3.26,0.14,4.6,169687.57,56707.095,SH,0.2092,1.4,3.31,1.8,3.33,2.1,3.34,-4.49
600305,恒顺醋业,"Jiangsu Hengshun Vinegar-Industry Co.,Ltd",0.43,0,1,0,False,13.86,14.03,13.59,13.97,13.91,0.06,3.16,108889.61,150709.227,SH,1.3897,0.57,14.08,-4.64,14.37,-6.49,14.73,-5.93
600308,华泰股份,"Shandong Huatai Paper Industry Shareholding Co.,Ltd",3.12,0,1,2,False,4.18,4.32,4.16,4.3,4.17,0.13,3.84,128231.81,54618.851,SH,1.0983,2.73,4.22,3.86,4.19,4.12,4.17,3.86
600310,桂东电力,"Guangxi Guidong Electric Power Co.,Ltd",1.79,0,1,0,False,3.89,3.98,3.87,3.97,3.9,0.07,2.82,34541.85,13573.893,SH,0.4173,1.56,3.92,1.79,3.91,3.93,3.9,0.25
600320,振华重工,"Shanghai Zhenhua Heavy Industries Co.,Ltd.",1.78,0,1,0,False,3.38,3.44,3.36,3.44,3.38,0.06,2.37,91264.75,31217.326,SH,0.2747,2.62,3.4,1.78,3.4,1.78,3.38,2.69
600323,瀚蓝环境,"Grandblue Environment Co.,Ltd.",0.42,0,1,2,False,16.81,16.93,16.68,16.81,16.74,0.07,1.49,20358.66,34181.404,SH,0.2657,0.52,16.95,-3.61,17.22,-3.83,17.4,-4.87
600325,华发股份,"Huafa Industrial Co.,Ltd.Zhuhai",2.77,0,1,0,False,6.86,7.07,6.86,7.06,6.87,0.19,3.06,194392.6,136281.819,SH,0.9223,2.05,6.94,1.44,6.96,2.17,6.93,0.43
600326,西藏天路,"Tibet Tianlu Co., Ltd.",3.6,0,1,1,False,6.67,6.94,6.65,6.9,6.66,0.24,4.35,160920.38,110031.089,SH,1.8595,3.15,6.75,2.53,6.76,3.14,6.76,1.92
600327,大东方,"Wuxi Commercial Mansion Grand Orient Co.,Ltd",0.89,0,1,1,False,3.39,3.42,3.38,3.41,3.38,0.03,1.18,55973.47,19013.521,SH,0.6326,0.72,3.41,-0.58,3.42,-0.29,3.49,-9.55
600328,兰太实业,"Inner Mongolia Lantai Industry Co.,Ltd",0.38,0,1,0,False,7.81,7.9,7.79,7.85,7.82,0.03,1.41,34271.0,26864.861,SH,0.7824,1.11,7.85,0.13,7.86,-0.38,7.85,0.26
600331,宏达股份,"Sichuan Hongda Co.,Ltd",6.61,0,1,1,False,2.43,2.59,2.42,2.58,2.42,0.16,7.02,447223.47,113201.747,SH,2.2009,3.51,2.47,5.31,2.47,7.05,2.45,4.88
600332,白云山,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,0.42,0,1,2,False,33.12,33.34,32.87,33.23,33.09,0.14,1.42,36578.25,121280.451,SH,0.2602,0.83,33.36,-2.21,33.64,-1.95,33.73,-2.18
600333,长春燃气,"Changchun Gas Co.,Ltd",1.75,0,1,1,False,5.16,5.27,5.14,5.22,5.13,0.09,2.53,31505.01,16425.775,SH,0.5949,1.3,5.18,0.19,5.2,-0.76,5.25,-2.43
600335,国机汽车,"Sinomach Automobile Co., Ltd.",1.85,0,1,0,False,5.41,5.51,5.38,5.51,5.41,0.1,2.4,56484.28,30712.897,SH,0.5485,1.29,5.44,1.47,5.46,0.55,5.5,-2.3
600336,澳柯玛,"AUCMA Co.,Ltd.",0.48,0,1,2,False,4.18,4.2,4.15,4.19,4.17,0.02,1.2,22536.35,9411.828,SH,0.3077,0.8,4.19,-2.33,4.24,-2.78,4.32,-6.68
600337,美克家居,"Markor International Home Furnishings Co., Ltd.",0.77,0,1,0,False,3.86,3.93,3.84,3.91,3.88,0.03,2.32,70108.58,27232.376,SH,0.4056,0.54,3.91,-0.51,3.93,-1.26,3.94,-1.26
600340,华夏幸福,"China Fortune Land Development Co.,Ltd.",2.64,0,1,1,False,28.1,29.05,28.05,28.74,28.0,0.74,3.57,127526.29,366688.837,SH,0.4289,2.38,28.37,1.77,28.32,2.94,28.09,2.31
600345,长江通信,"Wuhan Yangtze Communication Industry Group Co.,Ltd",1.52,0,1,0,False,20.38,20.75,20.11,20.71,20.4,0.31,3.14,25686.62,52301.234,SH,1.2973,1.26,20.58,0.98,20.59,2.78,20.57,-2.72
600350,山东高速,Shandong Hi-Speed Company Limited,2.78,0,1,2,False,4.68,4.81,4.68,4.8,4.67,0.13,2.78,72883.29,34668.728,SH,0.1515,1.81,4.72,2.13,4.73,2.56,4.71,2.13
600351,亚宝药业,"Yabao Pharmaceutical Group Co.,Ltd",0.55,0,1,0,False,5.5,5.55,5.46,5.53,5.5,0.03,1.64,24649.33,13581.614,SH,0.3201,0.99,5.52,-0.72,5.54,0.36,5.55,-0.72
600352,浙江龙盛,"Zhejiang Longsheng Group Co.,Ltd",2.88,0,1,0,False,13.15,13.57,13.13,13.56,13.18,0.38,3.34,553371.45,743150.577,SH,1.7009,2.39,13.32,3.12,13.29,3.43,13.26,0.07
600356,恒丰纸业,"Mudanjiang Hengfeng Paper Co.,Ltd",0.93,0,1,0,False,7.48,7.58,7.48,7.58,7.51,0.07,1.33,9864.6,7430.384,SH,0.3302,1.02,7.58,-0.26,7.59,0.4,7.6,0.4
600361,华联综超,"Beijing Hualian Hypermarket Co.,Ltd.",1.42,0,1,1,False,3.52,3.56,3.51,3.56,3.51,0.05,1.42,13821.0,4888.674,SH,0.2076,0.94,3.53,1.14,3.53,1.71,3.53,0.28
600362,江西铜业,Jiangxi Copper Company Limited,2.24,0,1,3,False,13.9,14.27,13.89,14.18,13.87,0.31,2.74,154818.91,218889.663,SH,0.746,2.6,13.98,1.07,14.0,1.65,14.02,0.93
600365,通葡股份,"Tonghua Grape Wine Co.,Ltd",0.75,0,1,2,False,4.03,4.04,3.93,4.02,3.99,0.03,2.76,26178.45,10445.3,SH,0.6545,0.74,4.03,-1.23,4.06,0.0,4.04,1.77
600367,红星发展,"Guizhou Redstar Developing Co.,Ltd.",1.15,0,1,0,False,6.94,7.08,6.91,7.02,6.94,0.08,2.45,9795.01,6869.963,SH,0.3364,0.84,6.98,-0.43,7.0,0.43,6.94,2.78
600368,五洲交通,"Guangxi Wuzhou Communications Co.,Ltd.",1.87,0,1,0,False,4.27,4.37,4.27,4.36,4.28,0.08,2.34,84400.63,36594.683,SH,0.7498,1.56,4.32,0.93,4.33,1.87,4.33,-2.02
600370,三房巷,"Jiangsu Sanfangxiang Industry Co.,Ltd",1.44,0,1,1,False,2.79,2.81,2.76,2.81,2.77,0.04,1.81,10878.88,3029.904,SH,0.1365,1.08,2.79,1.08,2.79,1.44,2.8,-1.06
600373,中文传媒,"Chinese Universe Publishing and Media Group Co.,Ltd.",0.76,0,1,0,False,11.88,12.0,11.76,12.0,11.91,0.09,2.02,53413.66,63551.79,SH,0.3942,0.55,11.95,-0.5,12.02,2.65,11.86,2.74
600381,青海春天,"Qinghai Spring Medicinal Resources Technology Co., Ltd",0.39,0,1,0,False,5.12,5.19,5.11,5.14,5.12,0.02,1.56,10382.64,5330.25,SH,0.1769,0.81,5.14,-1.15,5.16,0.78,5.16,-0.96
600382,广东明珠,"Guangdong Mingzhu Group Co.,Ltd",1.67,0,1,2,False,6.62,6.72,6.58,6.7,6.59,0.11,2.12,23654.72,15730.255,SH,0.3898,1.49,6.64,0.6,6.65,1.21,6.67,-0.74
600383,金地集团,Gemdale Corporation,2.42,0,1,0,False,11.97,12.41,11.97,12.28,11.99,0.29,3.67,317564.96,389148.663,SH,0.7034,2.06,12.09,2.76,12.05,3.8,11.92,3.98
600390,五矿资本,Minmetals Capital Company Limited,0.68,0,1,0,False,7.32,7.42,7.32,7.38,7.33,0.05,1.36,40662.68,29986.234,SH,0.6598,0.82,7.36,-0.54,7.4,-0.81,7.42,-1.2
600392,盛和资源,"Shenghe Resources Holding Co.,Ltd",1.09,0,1,0,False,8.19,8.44,8.17,8.36,8.27,0.09,3.26,118114.8,98739.831,SH,0.8235,0.87,8.32,-1.3,8.33,2.96,8.19,3.85
600395,盘江股份,"Guizhou Panjiang Refined Coal Co.,Ltd.",2.9,0,1,2,False,5.55,5.71,5.52,5.68,5.52,0.16,3.44,168464.1,95136.349,SH,1.0179,1.99,5.58,4.41,5.51,7.17,5.39,7.17
600400,红豆股份,"Jiangsu Hongdou Industrial Co.,Ltd",0.31,0,1,0,False,3.26,3.28,3.24,3.28,3.27,0.01,1.22,73445.88,23953.971,SH,0.2899,2.08,3.27,0.0,3.28,0.0,3.29,-0.3
600406,国电南瑞,"NARI Technology Co., Ltd.",0.17,0,1,0,False,23.47,23.98,23.34,23.53,23.49,0.04,2.72,148908.66,351411.075,SH,0.5074,1.01,23.63,-1.75,23.78,-2.69,23.61,4.58
600409,三友化工,"Tangshan Sanyou Chemical Industries Co.,Ltd",0.88,0,1,0,False,5.66,5.78,5.63,5.72,5.67,0.05,2.65,223654.22,127978.636,SH,1.0978,0.89,5.69,2.14,5.67,1.42,5.52,6.52
600418,江淮汽车,"Anhui Jianghuai Automobile Group Corp.,Ltd.",1.05,0,1,2,False,4.77,4.79,4.7,4.79,4.74,0.05,1.9,59674.35,28353.949,SH,0.3152,0.93,4.76,0.21,4.78,0.84,4.8,-3.82
600420,现代制药,"Shanghai Shyndec Pharmaceutical Co., Ltd.",0.35,0,1,0,False,8.59,8.67,8.52,8.66,8.63,0.03,1.74,47387.25,40715.352,SH,0.8235,0.71,8.69,-1.25,8.71,0.58,8.67,3.59
600428,中远海特,"COSCO SHIPPING Specialized Carriers Co., Ltd.",2.0,0,1,1,False,3.52,3.58,3.49,3.57,3.5,0.07,2.57,71051.25,25171.034,SH,0.331,2.08,3.52,2.0,3.52,1.42,3.53,1.71
600435,北方导航,"North Navigation Control Technology Co.,Ltd.",0.89,0,1,0,False,7.85,7.99,7.8,7.96,7.89,0.07,2.41,46980.74,37169.944,SH,0.3155,0.96,7.93,1.27,7.92,2.45,7.86,0.63
600436,片仔癀,ZHANGZHOU PIENTZEHUANGP HARMACEUTICAL.LTD,0.43,0,1,0,False,101.47,102.33,100.65,101.91,101.47,0.44,1.66,29877.39,303575.392,SH,0.4952,0.78,102.21,-3.22,103.43,-2.69,104.75,-6.89
600439,瑞贝卡,"Henan Rebecca Hair Products Co.,Ltd",0.61,0,1,0,False,3.28,3.33,3.27,3.32,3.3,0.02,1.82,46403.98,15345.147,SH,0.4099,0.63,3.32,-0.6,3.33,-0.3,3.37,1.22
600448,华纺股份,"Huafang Co.,Ltd",1.96,0,1,2,False,5.13,5.28,5.08,5.2,5.1,0.1,3.92,44858.22,23268.647,SH,0.8715,0.85,5.19,-3.35,5.3,-5.28,5.5,-11.71
600449,宁夏建材,"Ningxia Building Materials Group Co.,Ltd",5.25,0,1,2,False,9.94,10.43,9.93,10.43,9.91,0.52,5.05,206705.42,212644.524,SH,4.3227,2.67,10.11,3.37,10.11,6.76,9.97,7.3
600456,宝钛股份,"Baoji Titanium Industry Co.,Ltd.",3.09,0,1,1,False,21.75,22.46,21.58,22.37,21.7,0.67,4.06,57546.69,127865.37,SH,1.3375,1.52,22.03,3.28,21.95,2.95,21.69,2.57
600458,时代新材,"Zhuzhou Times New Material Technology Co.,Ltd",1.38,0,1,4,False,6.53,6.62,6.46,6.61,6.52,0.09,2.45,46323.4,30437.737,SH,0.577,0.92,6.57,-0.75,6.62,-0.3,6.61,0.76
600459,贵研铂业,"Sino-Platinum Metals Co.,Ltd",2.59,0,1,0,False,13.48,13.87,13.4,13.86,13.51,0.35,3.48,55055.72,75723.287,SH,1.2578,1.37,13.7,-0.29,13.77,1.99,13.75,-1.7
600461,洪城水业,"Jiangxi Hongcheng Waterworks Co., Ltd.",0.69,0,1,0,False,5.78,5.84,5.75,5.83,5.79,0.04,1.55,16982.0,9867.194,SH,0.2151,0.74,5.82,-0.34,5.84,0.34,5.83,-2.18
600466,蓝光发展,"Sichuan Languang Development Co., Ltd.",3.17,0,1,1,False,6.67,6.94,6.62,6.83,6.62,0.21,4.83,306670.25,208872.957,SH,1.0189,1.56,6.72,2.55,6.69,5.4,6.52,7.22
600467,好当家,"Shandong Homey Aquatic Development Co.,Ltd",1.28,0,1,0,False,2.35,2.38,2.32,2.38,2.35,0.03,2.55,114251.06,26895.622,SH,0.782,0.81,2.37,-0.83,2.38,1.71,2.37,0.85
600477,杭萧钢构,"Hangxiao Steel Structure Co.,Ltd",2.24,0,1,0,False,2.68,2.75,2.68,2.74,2.68,0.06,2.61,133346.75,36340.034,SH,0.6192,1.09,2.71,4.98,2.67,10.48,2.57,9.16
600479,千金药业,"Zhuzhou Qianjin Pharmaceutical Co.,Ltd",0.6,0,1,1,False,8.39,8.44,8.32,8.42,8.37,0.05,1.43,34037.87,28536.299,SH,0.8133,0.75,8.45,-1.86,8.52,-2.43,8.63,-4.64
600481,双良节能,"Shuangliang Eco-Energy Systems Co.,Ltd",0.94,0,1,0,False,3.17,3.23,3.16,3.21,3.18,0.03,2.2,36052.89,11509.653,SH,0.2216,1.54,3.19,0.63,3.2,1.26,3.19,0.31
600482,中国动力,"China Shipbuilding Industry Group Power Co.,Ltd",0.71,0,1,1,False,21.22,21.42,21.18,21.36,21.21,0.15,1.13,14556.52,31023.411,SH,0.1673,0.79,21.32,0.61,21.31,0.56,21.15,2.2
600488,天药股份,"Tianjin Tianyao Pharmaceuticals Co.,Ltd.",0.5,0,1,0,False,3.97,4.0,3.96,4.0,3.98,0.02,1.01,9002.54,3590.437,SH,0.0922,0.64,3.99,1.27,3.98,1.52,3.96,1.52
600490,鹏欣资源,"Pengxin International Mining Co.,Ltd",2.13,0,1,0,False,4.22,4.34,4.21,4.32,4.23,0.09,3.07,146687.07,63042.315,SH,0.9836,1.31,4.26,0.93,4.26,5.11,4.2,4.35
600493,凤竹纺织,"Fujian Fynex Textile Science & Technology Co.,Ltd",1.35,0,1,0,False,5.18,5.25,5.14,5.25,5.18,0.07,2.12,8989.6,4682.932,SH,0.3305,0.76,5.22,-0.38,5.25,1.55,5.24,-0.94
600496,精工钢构,"Changjiang & Jinggong Steel Building (Group) Co.,Ltd",1.87,0,1,1,False,2.69,2.75,2.67,2.73,2.68,0.05,2.99,166396.72,45274.115,SH,1.1016,2.86,2.7,1.87,2.7,1.49,2.7,-1.09
600497,驰宏锌锗,"Yunnan Chihong Zinc&Germanium Co.,Ltd.",3.76,0,1,0,False,3.99,4.14,3.99,4.14,3.99,0.15,3.76,221449.51,90604.791,SH,0.5138,1.74,4.04,2.99,4.05,1.47,4.08,-1.9
600503,华丽家族,"Deluxe Family Co., Ltd.",0.66,0,1,0,False,3.03,3.07,3.0,3.05,3.03,0.02,2.31,118890.97,36097.407,SH,0.742,1.66,3.04,-0.33,3.05,0.33,3.05,-0.97
600508,上海能源,"Shanghai Datun Energy Resources Co.,Ltd.",2.66,0,1,1,False,9.02,9.29,9.02,9.25,9.01,0.24,3.0,50848.16,46869.173,SH,0.7036,4.34,9.09,3.35,9.03,4.28,8.97,3.12
600511,国药股份,China National Medicines Corporation Ltd.,0.32,0,1,1,False,25.18,25.25,24.86,25.18,25.1,0.08,1.55,27665.48,69348.417,SH,0.9964,1.09,25.24,-0.55,25.31,-0.87,25.28,0.0
600517,置信电气,"Shanghai Zhixin Electric Co.,Ltd.",0.44,0,1,2,False,6.83,6.86,6.69,6.79,6.76,0.03,2.51,54172.47,36632.172,SH,0.3995,0.5,6.81,-1.02,6.81,3.51,6.71,0.89
600522,中天科技,"Jiangsu Zhongtian Technology Co.,Ltd.",0.86,0,1,0,False,8.09,8.23,8.09,8.2,8.13,0.07,1.72,169561.0,138617.131,SH,0.553,1.18,8.17,-0.24,8.21,-0.61,8.22,1.86
600523,贵航股份,"Guizhou Guihang Automotive Components Co.,Ltd",0.23,0,1,3,False,12.94,12.94,12.69,12.85,12.82,0.03,1.95,15009.87,19236.998,SH,0.3715,0.84,12.9,-0.85,12.94,-0.62,13.08,-6.61
600525,长园集团,Changyuan Group Ltd.,1.53,0,1,3,False,5.97,6.03,5.92,5.99,5.9,0.09,1.86,97456.4,58400.181,SH,0.7463,1.05,5.96,-0.17,5.98,-0.33,5.98,1.53
600529,山东药玻,"Shandong Pharmaceutical Glass Co.,Ltd",1.41,0,1,2,False,23.35,23.86,22.76,23.66,23.33,0.33,4.71,55737.68,131284.079,SH,1.1049,0.71,23.66,-6.48,24.52,-7.51,25.1,-5.47
600530,交大昂立,"Shanghai Jiaoda Onlly Co.,Ltd",0.65,0,1,0,False,4.61,4.71,4.61,4.65,4.62,0.03,2.16,18072.87,8373.038,SH,0.2317,0.53,4.65,-1.06,4.68,-1.06,4.74,-3.73
600532,宏达矿业,"Shanghai Hongda Mining Co.,Ltd.",9.97,1,1,0,False,3.8,4.19,3.8,4.19,3.81,0.38,10.24,439570.63,177860.52,SH,8.5177,1.26,3.95,4.23,3.9,26.2,3.63,21.8
600543,莫高股份,"Gansu Mogao Industrial Development Co.,Ltd.",2.01,0,1,0,False,5.46,5.57,5.43,5.57,5.46,0.11,2.56,24156.58,13299.809,SH,0.7523,1.03,5.52,1.27,5.53,1.83,5.52,-1.94
600546,山煤国际,"Shanxi Coal International Energy Group Co., Ltd",0.15,0,1,0,False,6.66,6.84,6.64,6.68,6.67,0.01,3.0,143665.0,96701.133,SH,0.7247,1.26,6.72,-3.88,6.8,-0.89,6.83,0.91
600549,厦门钨业,"Xiamen Tungsten Co.,Ltd.",1.28,0,1,2,False,12.47,12.68,12.37,12.62,12.46,0.16,2.49,66044.07,82904.591,SH,0.4697,1.18,12.52,-0.79,12.57,1.61,12.51,-0.47
600550,保变电气,"Baoding Tianwei Baobian Electric Co.,Ltd.",1.34,0,1,0,False,2.98,3.02,2.93,3.02,2.98,0.04,3.02,33313.55,9917.528,SH,0.2171,1.36,2.99,1.68,2.98,3.07,2.97,2.03
600551,时代出版,"Time Publishing and Media Co., Ltd.",0.51,0,1,0,False,7.77,7.82,7.71,7.81,7.77,0.04,1.42,6386.91,4963.28,SH,0.1263,0.8,7.79,0.13,7.82,0.9,7.77,0.0
600557,康缘药业,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",0.81,0,1,2,False,14.88,15.05,14.5,14.99,14.87,0.12,3.7,41941.55,62252.226,SH,0.7295,0.87,15.05,-3.29,15.24,-1.58,15.68,-15.07
600559,老白干酒,"Hebei Hengshui Laobaigan Liquor Co.,Ltd.",0.36,0,1,0,False,11.08,11.15,10.9,11.12,11.08,0.04,2.26,67041.37,73745.289,SH,0.8129,1.03,11.15,-1.94,11.25,-1.51,11.42,-3.14
600561,江西长运,"Jiangxi Changyun Co.,Ltd.",1.08,0,1,0,False,5.58,5.65,5.52,5.64,5.58,0.06,2.33,10370.87,5807.512,SH,0.4375,1.13,5.61,-0.18,5.64,0.89,5.63,-0.7
600567,山鹰纸业,"Shanying International Holdings Co., Ltd.",2.42,0,1,0,False,3.3,3.39,3.28,3.38,3.3,0.08,3.33,652562.04,218790.574,SH,1.4233,1.35,3.34,5.3,3.28,6.96,3.22,9.03
600568,中珠医疗,"ZhongZhu Healthcare Holding Co.,Ltd",1.73,0,1,0,False,1.73,1.76,1.69,1.76,1.73,0.03,4.05,209498.77,36429.344,SH,1.3387,1.04,1.74,0.0,1.74,3.53,1.72,5.39
600576,祥源文化,"Zhejiang Sunriver Culture Co. ,Ltd.",0.91,0,1,0,False,4.33,4.42,4.32,4.42,4.38,0.04,2.28,21006.59,9195.92,SH,0.3995,0.36,4.41,-0.23,4.43,0.91,4.31,6.51
600577,精达股份,"Tongling Jingda Special Magnet Wire Co.,Ltd",1.53,0,1,0,False,2.61,2.66,2.59,2.65,2.61,0.04,2.68,111496.3,29384.314,SH,0.5803,1.98,2.63,1.53,2.62,2.32,2.61,1.53
600578,京能电力,"Beijing Jingneng Power Co., Ltd.",3.69,0,1,0,False,2.97,3.09,2.97,3.09,2.98,0.11,4.03,124126.17,37888.116,SH,0.2327,3.98,3.02,4.04,3.0,3.69,3.0,3.34
600582,天地科技,"Tian Di Science & Technology Co.,Ltd",1.62,0,1,0,False,3.08,3.14,3.07,3.13,3.08,0.05,2.27,195926.7,61018.84,SH,0.4734,1.16,3.1,2.96,3.08,3.3,3.08,0.0
600587,新华医疗,"Shinva Medical Instrument Co.,Ltd.",0.53,0,1,0,False,13.26,13.36,13.06,13.33,13.26,0.07,2.26,23443.79,31031.631,SH,0.5811,0.38,13.38,-2.7,13.52,2.54,13.6,-5.39
600589,广东榕泰,"Guangdong Rongtai Industry Co.,Ltd",0.42,0,1,0,False,4.72,4.78,4.69,4.75,4.73,0.02,1.9,33209.0,15750.181,SH,0.4717,0.85,4.77,-0.84,4.78,0.21,4.77,1.28
600590,泰豪科技,"Tellhow Sci-Tech Co.,Ltd",0.18,0,1,1,False,5.56,5.56,5.48,5.52,5.51,0.01,1.45,61428.44,33937.41,SH,0.7336,1.31,5.53,-0.54,5.55,0.55,5.56,-1.78
600594,益佰制药,"Guizhou Yibai Pharmaceutical Co.,Ltd",0.63,0,1,0,False,4.73,4.77,4.68,4.76,4.73,0.03,1.9,33521.22,15859.855,SH,0.4233,0.77,4.76,0.0,4.77,0.85,4.75,0.0
600599,熊猫金控,"Panda Financial Holding Corp., Ltd.",5.47,0,1,1,False,9.97,10.56,9.8,10.41,9.87,0.54,7.7,109598.61,111185.023,SH,6.6023,0.95,10.15,3.79,10.16,11.34,9.86,19.66
600601,方正科技,"Founder Technology Group Co., Ltd.",0.61,0,1,0,False,3.3,3.41,3.25,3.32,3.3,0.02,4.85,129797.91,43147.861,SH,0.5914,1.08,3.33,-1.48,3.36,-1.19,3.33,2.47
600605,汇通能源,"Shanghai Huitong Energy Co.,Ltd",1.38,0,1,0,False,10.81,10.99,10.8,10.99,10.84,0.15,1.75,6187.89,6758.157,SH,0.42,1.0,10.93,1.67,10.89,1.76,10.88,0.55
600606,绿地控股,Greenland Holdings Corporation Limited,1.99,0,1,0,False,6.53,6.71,6.53,6.66,6.53,0.13,2.76,283583.08,188437.54,SH,0.2331,2.11,6.58,2.62,6.56,2.3,6.54,0.3
600611,大众交通,"Dazhong Transportation(Group)Co.,Ltd",0.76,0,1,0,False,3.94,3.98,3.92,3.97,3.94,0.03,1.52,46539.49,18404.868,SH,0.2977,1.48,3.95,1.02,3.95,0.25,3.95,-0.75
600615,丰华股份,"Shanghai Fenghwa Group Co.,Ltd",9.98,1,1,0,False,8.72,9.7,8.72,9.7,8.82,0.88,11.11,122473.94,114124.86,SH,6.5276,1.44,9.16,4.53,9.13,13.85,8.95,21.71
600616,金枫酒业,Shanghai Jinfeng Wine Company Limited,0.42,0,1,1,False,4.75,4.77,4.7,4.76,4.74,0.02,1.48,19935.91,9439.784,SH,0.3874,0.89,4.78,-1.65,4.82,-2.66,4.85,-3.45
600619,海立股份,"Shanghai Highly (Group) Co., Ltd.",0.13,0,1,0,False,7.81,7.94,7.81,7.88,7.87,0.01,1.65,4587.0,3611.064,SH,0.0788,0.59,7.88,0.13,7.88,1.03,7.88,0.25
600621,华鑫股份,"Shanghai China fortune Co., Ltd",0.65,0,1,0,False,13.73,13.97,13.56,13.84,13.75,0.09,2.98,182191.72,251234.099,SH,3.4039,0.83,13.84,-0.5,13.96,-2.26,13.96,-1.84
600622,光大嘉宝,"Everbright Jiabao Co., Ltd.",0.53,0,1,2,False,3.77,3.8,3.72,3.77,3.75,0.02,2.13,134877.26,50689.884,SH,0.8994,1.58,3.78,-2.08,3.82,-2.84,3.87,-5.75
600626,申达股份,"Shanghai Shenda Co.,Ltd",2.14,0,1,1,False,5.64,5.74,5.56,5.74,5.62,0.12,3.2,39292.91,22198.37,SH,0.5532,1.29,5.68,1.23,5.7,0.88,5.76,-2.38
600630,龙头股份,Shanghai Dragon Corporation,0.29,0,1,2,False,6.85,6.85,6.75,6.83,6.81,0.02,1.47,16058.0,10916.677,SH,0.378,0.73,6.85,-2.01,6.9,-1.01,6.93,-1.87
600635,大众公用,"Shanghai Dazhong Public Utilities(Group)Co.,Ltd.",0.88,0,1,0,False,4.56,4.6,4.54,4.6,4.56,0.04,1.32,112557.19,51391.2,SH,0.4653,0.87,4.6,-1.08,4.63,-0.86,4.71,-6.31
600637,东方明珠,"Oriental Pearl Group Co., Ltd.",0.68,0,1,2,False,8.81,8.84,8.73,8.84,8.78,0.06,1.25,49239.42,43305.712,SH,0.1442,0.71,8.82,-0.34,8.84,2.31,8.75,1.73
600638,新黄浦,"Shanghai New Huang Pu Industrial Group Co.,Ltd.",1.59,0,1,1,False,6.95,7.01,6.88,7.01,6.9,0.11,1.88,13093.66,9109.182,SH,0.1944,0.95,6.96,1.45,6.94,2.49,6.9,2.49
600639,浦东金桥,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd",0.69,0,1,2,False,13.1,13.1,12.93,13.08,12.99,0.09,1.31,5574.49,7271.138,SH,0.0656,0.71,13.05,-0.3,13.1,-1.28,13.12,-1.88
600643,爱建集团,"Shanghai AJ Group Co.,Ltd.",1.15,0,1,1,False,8.79,8.83,8.75,8.81,8.71,0.1,0.92,45502.55,39990.429,SH,0.3173,0.79,8.78,0.11,8.81,0.11,8.83,-1.34
